,catagory_name,sub_catagory_name,sum_bill_no
35783,UG,UG,dummy/209/931
35784,UG,UG,dummy/210/98
35785,UG,SOCK,dummy/220/128
35786,UG,SOCK,dummy/222/158
35787,UG,UG,dummy/223/180
35788,UG,SOCK,dummy/235/82
35789,UG,SOCK,dummy/243/66
35790,UG,SOCK,dummy/243/72
35791,UG,UG,dummy/243/113
35792,UG,UG,dummy/219/63
35793,UG,SOCK,dummy/219/72
35794,UG,UG,dummy/225/251
35795,UG,SOCK,dummy/229/65
35796,UG,SOCK,dummy/210/197
35797,UG,UG,dummy/224/3
35798,UG,SOCK,dummy/229/1
35799,UG,SOCK,dummy/247/49
35800,UG,VEST,dummy/247/196
35801,UG,SOCK,dummy/245/138
35802,UG,UG,dummy/241/19
35803,UG,UG,dummy/243/3
35804,UG,SOCK,dummy/243/46
35805,UG,SOCK,dummy/245/11
35806,UG,SOCK,dummy/203/290
35807,UG,UG,dummy/206/115
35808,UG,UG,dummy/208/393
35809,UG,SOCK,dummy/195/273
35810,UG,SOCK,dummy/205/419
35811,UG,UG,dummy/205/562
35812,UG,UG,dummy/206/481
35813,UG,UG,dummy/206/75
35814,UG,SOCK,dummy/197/116
35815,UG,UG,dummy/196/411
35816,UG,SOCK,dummy/196/527
35817,UG,SOCK,dummy/203/302
35818,UG,SOCK,dummy/202/57
35819,UG,UG,dummy/199/63
35820,UG,UG,dummy/207/230
35821,UG,UG,dummy/188/70
35822,UG,SOCK,dummy/207/110
35823,UG,SOCK,dummy/207/33
35824,UG,UG,dummy/190/232
35825,UG,SOCK,dummy/200/254
35826,UG,UG,dummy/200/57
35827,UG,SOCK,dummy/200/57
35828,UG,UG,dummy/207/544
35829,UG,SOCK,dummy/190/232
35830,UG,SOCK,dummy/191/175
35831,UG,SOCK,dummy/192/282
35832,UG,UG,dummy/193/145
35833,UG,HANKEY,dummy/205/73
35834,UG,SOCK,dummy/205/66
35835,UG,SOCK,dummy/207/530
35836,UG,SOCK,dummy/208/138
35837,UG,HANKEY,dummy/191/7
35838,UG,UG,dummy/198/215
35839,UG,UG,dummy/208/656
35840,UG,UG,dummy/194/73
35841,UG,SOCK,dummy/204/375
35842,UG,JOCKY,dummy/208/89
35843,UG,SOCK,dummy/180/215
35844,UG,UG,dummy/172/111
35845,UG,SOCK,dummy/174/174
35846,UG,VEST,dummy/181/27
35847,UG,SOCK,dummy/185/13
35848,UG,VEST,dummy/177/149
35849,UG,VEST,dummy/183/247
35850,UG,SOCK,dummy/183/255
35851,UG,SOCK,dummy/177/81
35852,UG,SOCK,dummy/184/24
35853,UG,SOCK,dummy/185/194
35854,UG,SOCK,dummy/175/101
35855,UG,UG,dummy/179/188
35856,UG,SOCK,dummy/185/159
35857,UG,UG,dummy/230/194
35858,UG,SOCK,dummy/221/60
35859,UG,SOCK,dummy/222/86
35860,UG,SLEEPER,dummy/222/5
35861,UG,SLEEPER,dummy/224/245
35862,UG,UG,dummy/238/77
35863,UG,UG,dummy/205/364
35864,UG,UG,dummy/205/504
35865,UG,T-SHIRT,dummy/205/93
35866,UG,UG,dummy/199/21
35867,UG,UG,dummy/208/47
35868,UG,SOCK,dummy/200/238
35869,UG,BLOOMERS,dummy/206/286
35870,UG,SOCK,dummy/208/913
35871,UG,UG,dummy/193/165
35872,UG,UG,dummy/198/54
35873,UG,SOCK,dummy/198/58
35874,UG,UG,dummy/202/265
35875,UG,UG,dummy/197/143
35876,UG,UG,dummy/199/142
35877,UG,BLOOMERS,dummy/204/80
35878,UG,BLOOMERS,dummy/204/81
35879,UG,BLOOMERS,dummy/197/248
35880,UG,SOCK,dummy/198/196
35881,UG,UG,dummy/206/84
35882,UG,UG,dummy/198/3
35883,UG,BLOOMERS,dummy/206/274
35884,UG,UG,dummy/194/312
35885,UG,T-SHIRT,dummy/204/79
35886,UG,UG,dummy/206/452
35887,UG,SOCK,dummy/207/34
35888,UG,UG,dummy/207/37
35889,UG,SOCK,dummy/207/419
35890,UG,UG,dummy/207/515
35891,UG,UG,dummy/194/19
35892,UG,BLOOMERS,dummy/195/30
35893,UG,SOCK,dummy/208/724
35894,UG,UG,dummy/194/117
35895,UG,UG,dummy/193/216
35896,UG,BLOOMERS,dummy/202/22
35897,UG,UG,dummy/200/197
35898,UG,UG,dummy/191/100
35899,UG,UG,dummy/172/109
35900,UG,UG,dummy/183/170
35901,UG,BLOOMERS,dummy/183/238
35902,UG,UG,dummy/174/180
35903,UG,UG,dummy/175/186
35904,UG,UG,dummy/180/170
35905,UG,UG,dummy/180/97
35906,UG,UG,dummy/175/251
35907,UG,UG,dummy/185/50
35908,UG,UG,dummy/177/138
35909,UG,UG,dummy/181/144
35910,UG,BLOOMERS,dummy/183/175
35911,UG,UG,dummy/175/199
35912,UG,UG,dummy/184/146
35913,UG,UG,dummy/175/266
35914,UG,UG,dummy/176/138
35915,UG,UG,dummy/185/305
35916,UG,SOCK,dummy/244/109
35917,UG,SOCK,dummy/244/109
35918,UG,UG,dummy/187/242
35919,UG,UG,dummy/199/324
35920,UG,UG,dummy/208/843
35921,UG,UG,dummy/187/239
35922,UG,SOCK,dummy/188/18
35923,UG,UG,dummy/189/207
35924,UG,UG,dummy/199/304
35925,UG,UG,dummy/207/313
35926,UG,UG,dummy/187/253
35927,UG,UG,dummy/200/278
35928,UG,UG,dummy/207/11
35929,UG,SOCK,dummy/189/231
35930,UG,UG,dummy/195/368
35931,UG,UG,dummy/196/177
35932,UG,UG,dummy/207/419
35933,UG,SOCK,dummy/207/601
35934,UG,SOCK,dummy/193/93
35935,UG,UG,dummy/189/351
35936,UG,UG,dummy/189/169
35937,UG,UG,dummy/193/145
35938,UG,UG,dummy/204/46
35939,UG,UG,dummy/188/127
35940,UG,UG,dummy/195/27
35941,UG,UG,dummy/202/127
35942,UG,SOCK,dummy/180/243
35943,UG,SOCK,dummy/174/2
35944,UG,SOCK,dummy/175/174
35945,UG,UG,dummy/184/109
35946,UG,SOCK,dummy/173/100
35947,UG,UG,dummy/184/24
35948,UG,UG,dummy/175/266
35949,UG,UG,dummy/256/178
35950,UG,BRA,dummy/252/60
35951,UG,BRA/PANTY,dummy/254/174
35952,UG,BRA,dummy/253/139
35953,UG,UG,dummy/253/198
35954,UG,BLOOMERS,dummy/202/292
35955,UG,UG,dummy/190/118
35956,UG,UG,dummy/194/259
35957,UG,UG,dummy/199/233
35958,UG,BLOOMERS,dummy/201/249
35959,UG,BLOOMERS,dummy/205/112
35960,UG,UG,dummy/205/220
35961,UG,BLOOMERS,dummy/203/154
35962,UG,UG,dummy/190/278
35963,UG,BLOOMERS,dummy/197/248
35964,UG,UG,dummy/203/299
35965,UG,UG,dummy/204/315
35966,UG,UG,dummy/190/228
35967,UG,BLOOMERS,dummy/207/180
35968,UG,UG,dummy/207/576
35969,UG,UG,dummy/199/22
35970,UG,UG,dummy/205/358
35971,UG,UG,dummy/207/450
35972,UG,UG,dummy/207/526
35973,UG,UG,dummy/207/582
35974,UG,UG,dummy/207/582
35975,UG,HANKEY,dummy/208/10
35976,UG,UG,dummy/208/212
35977,UG,UG,dummy/194/226
35978,UG,UG,dummy/208/333
35979,UG,UG,dummy/195/102
35980,UG,HANKEY,dummy/199/169
35981,UG,UG,dummy/208/540
35982,UG,UG,dummy/187/250
35983,UG,UG,dummy/185/12
35984,UG,BLOOMERS,dummy/181/43
35985,UG,SOCK,dummy/229/160
35986,UG,UG,dummy/204/219
35987,UG,UG,dummy/191/178
35988,UG,UG,dummy/203/423
35989,UG,UG,dummy/201/84
35990,UG,UG,dummy/203/94
35991,UG,BLOOMERS,dummy/205/193
35992,UG,UG,dummy/195/202
35993,UG,UG,dummy/196/92
35994,UG,UG,dummy/196/188
35995,UG,BLOOMERS,dummy/188/11
35996,UG,UG,dummy/196/250
35997,UG,UG,dummy/197/58
35998,UG,BLOOMERS,dummy/202/347
35999,UG,UG,dummy/185/320
36000,UG,PANTY,dummy/187/2
36001,UG,BLOOMERS,dummy/187/119
36002,UG,UG,dummy/205/579
36003,UG,UG,dummy/208/84
36004,UG,UG,dummy/206/67
36005,UG,UG,dummy/207/313
36006,UG,UG,dummy/207/104
36007,UG,UG,dummy/207/11
36008,UG,UG,dummy/188/286
36009,UG,UG,dummy/189/231
36010,UG,UG,dummy/200/161
36011,UG,UG,dummy/200/152
36012,UG,UG,dummy/207/37
36013,UG,BLOOMERS,dummy/207/570
36014,UG,SOCK,dummy/193/93
36015,UG,UG,dummy/199/213
36016,UG,UG,dummy/207/450
36017,UG,UG,dummy/190/97
36018,UG,UG,dummy/196/332
36019,UG,UG,dummy/196/334
36020,UG,UG,dummy/202/127
36021,UG,UG,dummy/203/273
36022,UG,UG,dummy/204/196
36023,UG,UG,dummy/194/73
36024,UG,UG,dummy/194/73
36025,UG,UG,dummy/196/53
36026,UG,UG,dummy/200/197
36027,UG,BLOOMERS,dummy/173/160
36028,UG,BLOOMERS,dummy/180/73
36029,UG,UG,dummy/177/165
36030,UG,UG,dummy/181/69
36031,UG,UG,dummy/181/77
36032,UG,UG,dummy/180/202
36033,UG,UG,dummy/186/76
36034,UG,UG,dummy/186/76
36035,UG,UG,dummy/181/186
36036,UG,UG,dummy/181/187
36037,UG,UG,dummy/187/94
36038,UG,UG,dummy/181/153
36039,UG,UG,dummy/183/46
36040,UG,UG,dummy/183/253
36041,UG,UG,dummy/179/133
36042,UG,UG,dummy/173/99
36043,UG,UG,dummy/173/99
36044,UG,UG,dummy/184/100
36045,UG,UG,dummy/185/343
36046,UG,UG,dummy/187/263
36047,UG,UG,dummy/251/375
36048,UG,SOCK,dummy/245/354
36049,UG,SLEX,dummy/245/358
36050,UG,SOCK,dummy/246/130
36051,UG,SOCK,dummy/246/128
36052,UG,SOCK,dummy/246/134
36053,UG,SOCK,dummy/246/147
36054,UG,SOCK,dummy/245/378
36055,UG,SOCK,dummy/246/174
36056,UG,UG,dummy/234/59
36057,UG,SOCK,dummy/234/61
36058,UG,SOCK,dummy/237/243
36059,UG,UG,dummy/209/579
36060,UG,UG,dummy/218/78
36061,UG,SOCK,dummy/233/222
36062,UG,UG,dummy/210/35
36063,UG,UG,dummy/217/295
36064,UG,BRA,dummy/221/20
36065,UG,SOCK,dummy/242/200
36066,UG,SOCK,dummy/243/69
36067,UG,SOCK,dummy/243/138
36068,UG,SOCK,dummy/243/149
36069,UG,UG,dummy/218/203
36070,UG,SOCK,dummy/219/72
36071,UG,SOCK,dummy/225/251
36072,UG,UG,dummy/226/70
36073,UG,UG,dummy/226/208
36074,UG,SOCK,dummy/243/122
36075,UG,SLEX,dummy/245/413
36076,UG,SLEEPER,dummy/245/76
36077,UG,SOCK,dummy/247/140
36078,UG,SOCK,dummy/242/161
36079,UG,SOCK,dummy/247/79
36080,UG,BRA,dummy/244/87
36081,UG,SOCK,dummy/245/425
36082,UG,SOCK,dummy/247/172
36083,UG,SOCK,dummy/244/113
36084,UG,SOCK,dummy/244/104
36085,UG,SOCK,dummy/206/4
36086,UG,SOCK,dummy/195/273
36087,UG,UG,dummy/198/203
36088,UG,UG,dummy/190/5
36089,UG,UG,dummy/201/111
36090,UG,SOCK,dummy/203/506
36091,UG,SOCK,dummy/197/3
36092,UG,UG,dummy/200/7
36093,UG,UG,dummy/206/75
36094,UG,UG,dummy/208/422
36095,UG,T-SHIRT,dummy/201/133
36096,UG,UG,dummy/188/126
36097,UG,UG,dummy/192/113
36098,UG,T-SHIRT,dummy/201/184
36099,UG,T-SHIRT,dummy/202/343
36100,UG,T-SHIRT,dummy/202/5
36101,UG,SOCK,dummy/208/656
36102,UG,SLEEPER,dummy/193/145
36103,UG,UG,dummy/174/187
36104,UG,T-SHIRT,dummy/174/15
36105,UG,UG,dummy/174/31
36106,UG,UG,dummy/183/222
36107,UG,UG,dummy/183/212
36108,UG,UG,dummy/177/89
36109,UG,UG,dummy/185/395
36110,UG,BLOOMERS,dummy/206/275
36111,UG,UG,dummy/202/40
36112,UG,UG,dummy/205/353
36113,UG,UG,dummy/205/193
36114,UG,BLOOMERS,dummy/208/134
36115,UG,SOCK,dummy/188/277
36116,UG,BLOOMERS,dummy/196/351
36117,UG,BLOOMERS,dummy/197/248
36118,UG,UG,dummy/204/489
36119,UG,BLOOMERS,dummy/200/278
36120,UG,BLOOMERS,dummy/206/274
36121,UG,UG,dummy/207/232
36122,UG,UG,dummy/189/351
36123,UG,SOCK,dummy/180/203
36124,UG,SOCK,dummy/174/2
36125,UG,SOCK,dummy/174/151
36126,UG,SOCK,dummy/222/51
36127,UG,SLEEPER,dummy/224/42
36128,UG,UG,dummy/225/227
36129,UG,SLEX,dummy/227/88
36130,UG,UG,dummy/228/48
36131,UG,UG,dummy/213/156
36132,UG,BLOOMERS,dummy/217/215
36133,UG,UG,dummy/226/173
36134,UG,SOCK,dummy/236/219
36135,UG,UG,dummy/238/297
36136,UG,UG,dummy/239/32
36137,UG,UG,dummy/221/64
36138,UG,UG,dummy/222/86
36139,UG,UG,dummy/228/72
36140,UG,SOCK,dummy/229/96
36141,UG,SLEX,dummy/231/434
36142,UG,SOCK,dummy/239/176
36143,UG,SOCK,dummy/230/202
36144,UG,UG,dummy/245/340
36145,UG,UG,dummy/243/118
36146,UG,BRA,dummy/245/61
36147,UG,BLOOMERS,dummy/245/76
36148,UG,HANKEY,dummy/245/451
36149,UG,UG,dummy/247/185
36150,UG,SOCK,dummy/198/144
36151,UG,SLEEPER,dummy/205/414
36152,UG,HANKEY,dummy/205/282
36153,UG,UG,dummy/202/40
36154,UG,UG,dummy/206/264
36155,UG,SOCK,dummy/197/3
36156,UG,UG,dummy/200/62
36157,UG,UG,dummy/208/823
36158,UG,SOCK,dummy/198/196
36159,UG,UG,dummy/206/221
36160,UG,T-SHIRT,dummy/193/41
36161,UG,UG,dummy/207/118
36162,UG,UG,dummy/195/64
36163,UG,UG,dummy/202/509
36164,UG,T-SHIRT,dummy/200/75
36165,UG,UG,dummy/207/450
36166,UG,UG,dummy/189/79
36167,UG,UG,dummy/189/175
36168,UG,SLEEPER,dummy/205/351
36169,UG,UG,dummy/208/59
36170,UG,UG,dummy/194/225
36171,UG,SOCK,dummy/175/186
36172,UG,UG,dummy/173/138
36173,UG,BRA,dummy/252/9
36174,UG,UG,dummy/251/177
36175,UG,SOCK,dummy/251/182
36176,UG,UG,dummy/189/98
36177,UG,UG,dummy/188/176
36178,UG,UG,dummy/193/98
36179,UG,UG,dummy/199/27
36180,UG,UG,dummy/201/264
36181,UG,UG,dummy/206/173
36182,UG,UG,dummy/187/170
36183,UG,SLEX,dummy/192/104
36184,UG,UG,dummy/206/382
36185,UG,UG,dummy/187/173
36186,UG,UG,dummy/187/239
36187,UG,UG,dummy/189/207
36188,UG,UG,dummy/192/250
36189,UG,SLEX,dummy/188/24
36190,UG,UG,dummy/193/285
36191,UG,UG,dummy/193/40
36192,UG,SOCK,dummy/188/126
36193,UG,SOCK,dummy/189/163
36194,UG,UG,dummy/192/140
36195,UG,UG,dummy/200/254
36196,UG,UG,dummy/201/180
36197,UG,UG,dummy/202/509
36198,UG,UG,dummy/207/606
36199,UG,UG,dummy/195/30
36200,UG,UG,dummy/200/103
36201,UG,UG,dummy/207/465
36202,UG,UG,dummy/199/22
36203,UG,UG,dummy/204/401
36204,UG,UG,dummy/207/536
36205,UG,UG,dummy/192/211
36206,UG,UG,dummy/200/196
36207,UG,SLEX,dummy/203/22
36208,UG,UG,dummy/203/406
36209,UG,UG,dummy/189/267
36210,UG,UG,dummy/181/45
36211,UG,UG,dummy/182/166
36212,UG,UG,dummy/186/130
36213,UG,UG,dummy/174/172
36214,UG,UG,dummy/182/123
36215,UG,UG,dummy/172/78
36216,UG,UG,dummy/176/138
36217,UG,UG,dummy/176/37
36218,UG,UG,dummy/186/190
36219,UG,UG,dummy/186/83
36220,UG,UG,dummy/185/343
36221,UG,UG,dummy/187/53
36222,UG,SLEX,dummy/251/439
36223,UG,SOCK,dummy/255/85
36224,UG,UG,dummy/255/104
36225,UG,UG,dummy/180/161
36226,UG,UG,dummy/174/153
36227,UG,UG,dummy/172/43
36228,UG,UG,dummy/182/146
36229,UG,UG,dummy/174/22
36230,UG,T-SHIRT,dummy/184/178
36231,UG,UG,dummy/172/78
36232,UG,UG,dummy/185/305
36233,UG,NEW LEAF,dummy/189/100
36234,UG,UG,dummy/199/233
36235,UG,SHORTS,dummy/201/249
36236,UG,NEW LEAF,dummy/190/268
36237,UG,UG,dummy/192/29
36238,UG,UG,dummy/198/293
36239,UG,NEW LEAF,dummy/193/192
36240,UG,UG,dummy/195/351
36241,UG,UG,dummy/198/75
36242,UG,UG,dummy/199/32
36243,UG,UG,dummy/205/114
36244,UG,NEW LEAF,dummy/190/102
36245,UG,UG,dummy/202/186
36246,UG,UG,dummy/202/186
36247,UG,SOCK,dummy/189/327
36248,UG,NEW LEAF,dummy/191/145
36249,UG,UG,dummy/205/421
36250,UG,UG,dummy/206/66
36251,UG,NEW LEAF,dummy/207/244
36252,UG,UG,dummy/200/254
36253,UG,UG,dummy/207/606
36254,UG,SHORTS,dummy/201/340
36255,UG,UG,dummy/208/656
36256,UG,NEW LEAF,dummy/197/4
36257,UG,SHORTS,dummy/189/87
36258,UG,UG,dummy/180/166
36259,UG,UG,dummy/180/171
36260,UG,UG,dummy/180/64
36261,UG,NEW LEAF,dummy/186/100
36262,UG,UG,dummy/181/196
36263,UG,UG,dummy/183/46
36264,UG,UG,dummy/184/146
36265,UG,VEST,dummy/176/84
36266,UG,NEW LEAF,dummy/177/81
36267,UG,NEW LEAF,dummy/179/178
36268,UG,SOCK,dummy/238/255
36269,UG,UG,dummy/209/611
36270,UG,UG,dummy/209/244
36271,UG,UG,dummy/210/197
36272,UG,SOCK,dummy/195/347
36273,UG,UG,dummy/202/72
36274,UG,UG,dummy/203/423
36275,UG,UG,dummy/187/147
36276,UG,UG,dummy/190/46
36277,UG,UG,dummy/199/32
36278,UG,UG,dummy/195/280
36279,UG,HANKEY,dummy/197/3
36280,UG,UG,dummy/197/245
36281,UG,UG,dummy/201/287
36282,UG,UG,dummy/208/128
36283,UG,UG,dummy/204/335
36284,UG,UG,dummy/208/829
36285,UG,UG,dummy/192/250
36286,UG,UG,dummy/194/314
36287,UG,UG,dummy/199/63
36288,UG,UG,dummy/196/258
36289,UG,UG,dummy/204/344
36290,UG,UG,dummy/207/27
36291,UG,UG,dummy/198/93
36292,UG,UG,dummy/204/166
36293,UG,UG,dummy/207/524
36294,UG,SOCK,dummy/193/160
36295,UG,UG,dummy/198/179
36296,UG,UG,dummy/198/184
36297,UG,UG,dummy/205/14
36298,UG,UG,dummy/207/634
36299,UG,UG,dummy/191/109
36300,UG,UG,dummy/196/53
36301,UG,UG,dummy/208/59
36302,UG,HANKEY,dummy/208/111
36303,UG,UG,dummy/189/1
36304,UG,SOCK,dummy/173/7
36305,UG,SOCK,dummy/172/132
36306,UG,UG,dummy/181/78
36307,UG,UG,dummy/181/186
36308,UG,SOCK,dummy/181/187
36309,UG,UG,dummy/182/201
36310,UG,UG,dummy/181/138
36311,UG,UG,dummy/184/24
36312,UG,SLEEPER,dummy/204/81
36313,UG,UG,dummy/191/25
36314,UG,UG,dummy/181/194
36315,UG,UG,dummy/187/103
36316,UG,UG,dummy/205/448
36317,UG,UG,dummy/188/147
36318,UG,UG,dummy/194/85
36319,UG,UG,dummy/204/219
36320,UG,UG,dummy/205/46
36321,UG,UG,dummy/205/460
36322,UG,UG,dummy/190/189
36323,UG,UG,dummy/206/486
36324,UG,UG,dummy/208/698
36325,UG,UG,dummy/188/200
36326,UG,UG,dummy/206/14
36327,UG,UG,dummy/208/823
36328,UG,UG,dummy/194/234
36329,UG,UG,dummy/196/153
36330,UG,UG,dummy/196/299
36331,UG,UG,dummy/202/318
36332,UG,UG,dummy/204/459
36333,UG,UG,dummy/193/277
36334,UG,UG,dummy/202/191
36335,UG,UG,dummy/205/381
36336,UG,UG,dummy/207/51
36337,UG,UG,dummy/207/104
36338,UG,UG,dummy/189/59
36339,UG,UG,dummy/193/314
36340,UG,UG,dummy/196/177
36341,UG,UG,dummy/201/180
36342,UG,UG,dummy/207/44
36343,UG,UG,dummy/207/305
36344,UG,UG,dummy/207/419
36345,UG,UG,dummy/193/90
36346,UG,UG,dummy/194/351
36347,UG,UG,dummy/195/221
36348,UG,UG,dummy/198/184
36349,UG,UG,dummy/200/42
36350,UG,UG,dummy/207/465
36351,UG,UG,dummy/199/22
36352,UG,UG,dummy/207/536
36353,UG,UG,dummy/203/406
36354,UG,UG,dummy/203/406
36355,UG,UG,dummy/193/71
36356,UG,SOCK,dummy/198/124
36357,UG,UG,dummy/180/1
36358,UG,UG,dummy/180/39
36359,UG,UG,dummy/179/35
36360,UG,UG,dummy/179/166
36361,UG,UG,dummy/180/66
36362,UG,UG,dummy/182/184
36363,UG,UG,dummy/180/231
36364,UG,UG,dummy/187/71
36365,UG,UG,dummy/179/119
36366,UG,UG,dummy/174/45
36367,UG,UG,dummy/179/133
36368,HANDLOOM,PILLOW COVER,dummy/245/186
36369,HANDLOOM,PILLOW COVER,dummy/245/396
36370,HANDLOOM,MAT,dummy/208/753
36371,HANDLOOM,MAT,dummy/208/164
36372,HANDLOOM,MAT,dummy/208/167
36373,HANDLOOM,PILLOW COVER,dummy/223/43
36374,HANDLOOM,PILLOW COVER,dummy/231/152
36375,HANDLOOM,PILLOW COVER,dummy/240/206
36376,HANDLOOM,MAT,dummy/209/334
36377,HANDLOOM,MAT,dummy/210/146
36378,HANDLOOM,MAT,dummy/218/206
36379,HANDLOOM,PILLOW COVER,dummy/220/71
36380,HANDLOOM,MAT,dummy/209/62
36381,HANDLOOM,MAT,dummy/217/44
36382,HANDLOOM,PILLOW COVER,dummy/238/12
36383,HANDLOOM,PILLOW COVER,dummy/244/37
36384,HANDLOOM,MAT,dummy/209/916
36385,HANDLOOM,MAT,dummy/210/122
36386,HANDLOOM,PILLOW COVER,dummy/216/177
36387,HANDLOOM,MAT,dummy/218/38
36388,HANDLOOM,PILLOW COVER,dummy/236/42
36389,HANDLOOM,MAT,dummy/219/112
36390,HANDLOOM,PILLOW COVER,dummy/245/124
36391,HANDLOOM,PILLOW COVER,dummy/245/250
36392,HANDLOOM,PILLOW COVER,dummy/245/414
36393,HANDLOOM,PILLOW COVER,dummy/245/87
36394,HANDLOOM,PILLOW COVER,dummy/245/88
36395,HANDLOOM,MAT,dummy/205/392
36396,HANDLOOM,MAT,dummy/205/348
36397,HANDLOOM,MAT,dummy/205/133
36398,HANDLOOM,MAT,dummy/205/469
36399,HANDLOOM,MAT,dummy/205/532
36400,HANDLOOM,MAT,dummy/205/536
36401,HANDLOOM,MAT,dummy/205/239
36402,HANDLOOM,MAT,dummy/205/18
36403,HANDLOOM,MAT,dummy/205/389
36404,HANDLOOM,MAT,dummy/208/474
36405,HANDLOOM,PILLOW COVER,dummy/193/233
36406,HANDLOOM,MAT,dummy/205/221
36407,HANDLOOM,MAT,dummy/205/222
36408,HANDLOOM,MAT,dummy/205/395
36409,HANDLOOM,MAT,dummy/205/396
36410,HANDLOOM,MIX,dummy/205/396
36411,HANDLOOM,MAT,dummy/205/407
36412,HANDLOOM,MAT,dummy/205/492
36413,HANDLOOM,MAT,dummy/206/114
36414,HANDLOOM,MAT,dummy/205/269
36415,HANDLOOM,MAT,dummy/205/194
36416,HANDLOOM,MAT,dummy/206/41
36417,HANDLOOM,MAT,dummy/208/914
36418,HANDLOOM,MAT,dummy/208/637
36419,HANDLOOM,MIX,dummy/208/832
36420,HANDLOOM,PILLOW COVER,dummy/193/267
36421,HANDLOOM,PILLOW COVER,dummy/196/364
36422,HANDLOOM,PILLOW COVER,dummy/196/264
36423,HANDLOOM,PILLOW COVER,dummy/201/166
36424,HANDLOOM,MAT,dummy/205/266
36425,HANDLOOM,PILLOW COVER,dummy/194/48
36426,HANDLOOM,PILLOW COVER,dummy/201/174
36427,HANDLOOM,MAT,dummy/202/496
36428,HANDLOOM,MAT,dummy/205/283
36429,HANDLOOM,MAT,dummy/205/345
36430,HANDLOOM,MAT,dummy/205/141
36431,HANDLOOM,PILLOW COVER,dummy/199/249
36432,HANDLOOM,MAT,dummy/208/91
36433,HANDLOOM,MAT,dummy/208/699
36434,HANDLOOM,PILLOW COVER,dummy/193/193
36435,HANDLOOM,MAT,dummy/195/76
36436,HANDLOOM,MAT,dummy/205/209
36437,HANDLOOM,PILLOW COVER,dummy/199/177
36438,HANDLOOM,PILLOW COVER,dummy/181/54
36439,HANDLOOM,PILLOW COVER,dummy/183/207
36440,HANDLOOM,PILLOW COVER,dummy/175/45
36441,HANDLOOM,PILLOW COVER,dummy/180/127
36442,HANDLOOM,PILLOW COVER,dummy/180/132
36443,HANDLOOM,MIX,dummy/182/5
36444,HANDLOOM,PILLOW COVER,dummy/187/169
36445,HANDLOOM,PILLOW COVER,dummy/181/115
36446,HANDLOOM,PILLOW COVER,dummy/175/129
36447,HANDLOOM,PILLOW COVER,dummy/175/130
36448,HANDLOOM,PILLOW COVER,dummy/175/155
36449,HANDLOOM,PILLOW COVER,dummy/183/223
36450,HANDLOOM,PILLOW COVER,dummy/183/246
36451,HANDLOOM,PILLOW COVER,dummy/172/61
36452,HANDLOOM,PILLOW COVER,dummy/175/139
36453,HANDLOOM,PILLOW COVER,dummy/175/232
36454,HANDLOOM,MAT,dummy/185/238
36455,HANDLOOM,MAT,dummy/175/99
36456,HANDLOOM,MAT,dummy/185/260
36457,HANDLOOM,PILLOW COVER,dummy/251/186
36458,HANDLOOM,PILLOW COVER,dummy/253/21
36459,HANDLOOM,PILLOW COVER,dummy/254/45
36460,HANDLOOM,PILLOW COVER,dummy/256/182
36461,HANDLOOM,LAKSHA,dummy/256/4
36462,HANDLOOM,LAKSHA,dummy/218/148
36463,HANDLOOM,LAKSHA,dummy/219/176
36464,HANDLOOM,SHAWL SET,dummy/182/13
36465,HANDLOOM,SHAWL SET,dummy/178/45
36466,HANDLOOM,LAKSHA,dummy/226/142
36467,HANDLOOM,LAKSHA,dummy/180/93
36468,HANDLOOM,LAKSHA,dummy/185/349
36469,HANDLOOM,LAKSHA,dummy/254/231
36470,HANDLOOM,LAKSHA,dummy/258/151
36471,HANDLOOM,BED COVER,dummy/239/61
36472,HANDLOOM,COVER,dummy/190/33
36473,HANDLOOM,MIX,dummy/205/492
36474,HANDLOOM,MIX,dummy/182/91
36475,HANDLOOM,MIX,dummy/183/11
36476,HANDLOOM,MIX,dummy/183/180
36477,HANDLOOM,MIX,dummy/174/129
36478,HANDLOOM,MIX,dummy/176/85
36479,HANDLOOM,MIX,dummy/179/72
36480,HANDLOOM,MAT,dummy/229/78
36481,HANDLOOM,MAT,dummy/224/331
36482,HANDLOOM,MAT,dummy/232/59
36483,HANDLOOM,PAIRDAN,dummy/239/127
36484,HANDLOOM,MAT,dummy/222/161
36485,HANDLOOM,CUSHION,dummy/199/310
36486,HANDLOOM,MAT,dummy/206/267
36487,HANDLOOM,MAT,dummy/205/421
36488,HANDLOOM,MAT,dummy/192/140
36489,HANDLOOM,MAT,dummy/207/431
36490,HANDLOOM,MAT,dummy/204/377
36491,HANDLOOM,MAT,dummy/174/27
36492,HANDLOOM,MAT,dummy/183/189
36493,HANDLOOM,MAT,dummy/255/46
36494,HANDLOOM,MAT,dummy/252/397
36495,HANDLOOM,MAT,dummy/254/231
36496,HANDLOOM,MAT,dummy/246/35
36497,HANDLOOM,P H,dummy/215/42
36498,HANDLOOM,P H,dummy/215/42
36499,HANDLOOM,P H,dummy/229/129
36500,HANDLOOM,CARPET,dummy/209/75
36501,HANDLOOM,CARPET,dummy/224/360
36502,HANDLOOM,CARPET,dummy/205/146
36503,HANDLOOM,P H,dummy/201/121
36504,HANDLOOM,BEDSHEET,dummy/192/34
36505,HANDLOOM,P H,dummy/199/320
